<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;;Žòêðûòèå 10-09;Œàêñèìóì 10-09;Œèíèìóì 10-09;‡àêðûòèå 10-09;Žòêðûòèå 10-10;Œàêñèìóì 10-10;Œèíèìóì 10-10;‡àêðûòèå 10-10;Žòêðûòèå 12-11;Œàêñèìóì 12-11;Œèíèìóì 12-11;‡àêðûòèå 12-11;Žòêðûòèå 10-12;Œàêñèìóì 10-12;Œèíèìóì 10-12;‡àêðûòèå 10-12
SPFB,RTS-12,18;1;10,12,2018;10:59;115080;115110;114990;115000;432;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:00;115000;115010;114940;114990;283;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:01;114980;115080;114930;114980;1013;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:02;114980;115000;114870;114950;1185;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:03;114950;115280;114910;115200;3624;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:04;115180;115210;115140;115210;796;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:05;115220;115320;115220;115300;1580;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:06;115310;115380;115240;115320;2081;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:07;115330;115350;115270;115310;738;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:08;115320;115360;115280;115340;395;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:09;115340;115400;115290;115350;1471;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:10;115340;115370;115280;115290;519;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:11;115290;115320;115270;115280;524;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:12;115280;115290;115260;115270;315;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:13;115270;115330;115250;115310;950;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:14;115310;115340;115160;115180;1412;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:15;115160;115240;115160;115240;764;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:16;115230;115230;115180;115220;247;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:17;115220;115230;115100;115170;652;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:18;115160;115160;115070;115080;420;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:19;115090;115110;115010;115010;863;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:20;115010;115010;114670;114830;4193;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:21;114820;114840;114710;114750;987;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:22;114750;114760;114600;114600;1754;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:23;114590;114620;114410;114500;4091;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:24;114480;114650;114480;114570;1354;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:25;114560;114710;114550;114700;1380;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:26;114690;114690;114570;114610;1105;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:27;114620;114700;114620;114660;559;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:28;114670;114730;114660;114730;833;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:29;114730;114730;114550;114570;1092;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:30;114590;114610;114500;114520;1050;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:31;114510;114660;114480;114640;1270;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:32;114640;114700;114620;114660;703;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:33;114670;114720;114650;114680;546;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:34;114670;114730;114670;114720;770;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:35;114730;114790;114710;114770;1257;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:36;114780;114880;114760;114790;1386;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:37;114790;114840;114770;114810;435;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:38;114810;114840;114770;114820;468;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:39;114840;114860;114780;114850;313;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:40;114850;114850;114710;114730;807;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:41;114720;114740;114680;114700;381;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:42;114710;114710;114550;114650;1142;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:43;114650;114690;114590;114600;548;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:44;114590;114590;114460;114470;1348;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:45;114480;114660;114440;114550;1332;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:46;114550;114730;114520;114730;1103;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:47;114710;114730;114630;114660;486;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:48;114670;114700;114610;114650;324;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:49;114640;114650;114600;114610;201;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:50;114620;114620;114550;114610;411;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:51;114600;114690;114550;114680;396;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:52;114680;114690;114630;114660;230;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:53;114660;114690;114600;114640;276;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:54;114630;114690;114630;114660;146;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:55;114670;114670;114600;114610;199;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:56;114600;114600;114520;114540;338;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:57;114540;114580;114410;114440;1224;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:58;114440;114600;114400;114540;1525;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;11:59;114540;114550;114320;114350;1415;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:00;114360;114380;114280;114300;1232;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:01;114310;114450;114220;114440;2579;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:02;114440;114480;114330;114330;955;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:03;114330;114390;114320;114320;339;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:04;114320;114390;114320;114370;476;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:05;114360;114380;114260;114360;858;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:06;114350;114350;114270;114280;455;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:07;114290;114370;114270;114370;744;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:08;114370;114380;114330;114350;203;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:09;114340;114380;114320;114380;176;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:10;114380;114410;114360;114370;256;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:11;114370;114410;114290;114410;584;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:12;114410;114480;114410;114470;776;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:13;114470;114470;114420;114420;400;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:14;114420;114430;114400;114420;237;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:15;114430;114520;114430;114450;986;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:16;114450;114490;114440;114450;227;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:17;114460;114470;114430;114440;247;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:18;114430;114510;114420;114510;336;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:19;114510;114540;114480;114540;471;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:20;114540;114560;114480;114550;780;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:21;114550;114590;114540;114570;627;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:22;114570;114580;114520;114520;266;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:23;114520;114540;114500;114510;213;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:24;114510;114530;114500;114510;138;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:25;114520;114530;114500;114500;521;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:26;114500;114510;114430;114440;732;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:27;114430;114460;114380;114390;306;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:28;114380;114420;114290;114350;861;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:29;114330;114400;114310;114360;378;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:30;114380;114390;114310;114340;239;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:31;114350;114350;114220;114230;1187;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:32;114230;114240;114170;114180;1036;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:33;114180;114200;114090;114100;1772;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:34;114110;114160;114100;114120;690;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:35;114100;114130;114090;114120;543;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:36;114110;114150;114100;114130;378;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:37;114140;114150;114110;114130;563;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:38;114130;114170;114130;114140;522;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:39;114140;114190;114130;114180;821;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:40;114180;114190;114150;114170;288;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:41;114170;114190;114150;114190;407;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:42;114180;114210;114150;114200;1238;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:43;114190;114240;114170;114220;358;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:44;114220;114240;114190;114230;814;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:45;114240;114320;114240;114310;1633;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:46;114300;114330;114260;114270;915;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:47;114280;114310;114260;114290;342;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:48;114280;114330;114270;114310;374;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:49;114310;114340;114270;114280;759;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:50;114280;114290;114230;114270;724;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:51;114260;114260;114230;114250;287;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:52;114260;114270;114180;114190;636;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:53;114190;114200;114140;114140;450;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:54;114140;114140;114030;114050;2434;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:55;114040;114060;113880;113910;5677;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:56;113910;114000;113890;113950;1513;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:57;113940;114000;113940;113980;795;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:58;113980;114000;113960;113970;443;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;12:59;113970;113990;113930;113950;542;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:00;113950;114000;113920;113930;622;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:01;113940;113980;113870;113950;1063;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:02;113950;113950;113910;113940;610;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:03;113940;113950;113880;113920;481;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:04;113920;113950;113910;113950;165;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:05;113930;114000;113930;113990;621;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:06;113980;114000;113910;113930;752;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:07;113920;113930;113770;113910;2390;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:08;113930;113950;113850;113880;424;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:09;113880;113880;113800;113830;329;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:10;113830;113840;113720;113800;1068;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:11;113800;113820;113730;113810;925;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:12;113810;113810;113740;113790;394;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:13;113780;113890;113760;113840;945;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:14;113850;113850;113760;113770;594;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:15;113760;113810;113760;113790;318;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:16;113790;113800;113750;113760;384;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:17;113770;113770;113700;113700;1012;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:18;113700;113730;113650;113660;969;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:19;113670;113680;113620;113640;988;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:20;113630;113670;113590;113670;866;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:21;113660;113670;113640;113660;401;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:22;113650;113670;113570;113610;774;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:23;113610;113620;113540;113550;620;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:24;113560;113590;113520;113520;564;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:25;113520;113580;113500;113580;1652;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:26;113580;113640;113560;113570;961;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:27;113570;113590;113520;113520;705;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:28;113520;113550;113480;113490;1677;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:29;113490;113570;113480;113530;633;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:30;113540;113550;113430;113450;1116;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:31;113450;113520;113400;113480;2804;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:32;113490;113520;113460;113470;401;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:33;113460;113520;113440;113520;843;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:34;113520;113590;113500;113570;761;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:35;113570;113580;113510;113530;461;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:36;113520;113530;113410;113430;733;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:37;113420;113450;113350;113360;1135;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:38;113360;113450;113330;113430;993;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:39;113440;113550;113430;113540;965;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:40;113540;113550;113490;113530;395;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:41;113530;113540;113500;113510;300;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:42;113510;113550;113510;113550;218;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:43;113540;113540;113450;113460;735;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:44;113480;113480;113390;113430;765;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:45;113430;113440;113380;113420;325;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:46;113420;113500;113370;113490;600;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:47;113490;113580;113480;113540;615;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:48;113530;113570;113510;113550;345;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:49;113530;113580;113510;113570;428;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:50;113560;113600;113550;113580;367;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:51;113570;113600;113570;113570;378;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:52;113580;113610;113560;113560;405;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:53;113560;113560;113480;113510;615;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:54;113520;113570;113480;113560;366;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:55;113550;113550;113450;113500;437;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:56;113500;113550;113480;113540;146;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:57;113530;113560;113500;113560;227;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:58;113560;113620;113540;113620;732;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;13:59;113620;113700;113610;113680;1240;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:00;113670;113700;113660;113690;509;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:06;113680;113690;113570;113620;1371;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:07;113630;113680;113570;113680;992;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:08;113660;113700;113640;113680;318;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:09;113670;113690;113660;113680;162;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:10;113670;113770;113670;113750;908;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:11;113760;113850;113730;113850;1896;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:12;113840;113840;113790;113790;568;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:13;113810;113820;113790;113820;898;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:14;113810;113860;113800;113830;763;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:15;113830;113850;113810;113830;305;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:16;113840;113840;113810;113820;400;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:17;113820;113860;113740;113760;1052;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:18;113770;113790;113730;113760;876;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:19;113760;113770;113690;113720;1076;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:20;113730;113790;113720;113770;503;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:21;113760;113790;113710;113790;525;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:22;113780;113800;113740;113740;233;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:23;113730;113760;113710;113710;236;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:24;113710;113740;113700;113730;167;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:25;113720;113740;113710;113740;112;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:26;113730;113740;113700;113710;221;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:27;113710;113750;113700;113730;276;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:28;113720;113740;113700;113740;114;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:29;113750;113760;113710;113720;292;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:30;113710;113710;113660;113670;365;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:31;113670;113710;113640;113700;386;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:32;113700;113720;113690;113710;140;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:33;113710;113770;113690;113760;415;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:34;113760;113780;113750;113770;148;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:35;113760;113800;113750;113800;254;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:36;113800;113820;113770;113790;659;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:37;113800;113820;113770;113770;669;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:38;113760;113770;113720;113750;252;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:39;113760;113770;113700;113720;200;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:40;113720;113720;113680;113710;236;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:41;113690;113720;113650;113650;594;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:42;113640;113670;113510;113550;1852;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:43;113550;113560;113520;113540;639;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:44;113530;113590;113520;113590;275;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:45;113580;113590;113550;113550;245;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:46;113550;113570;113510;113510;418;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:47;113520;113540;113490;113490;682;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:48;113490;113550;113470;113540;570;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:49;113530;113550;113430;113460;1012;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:50;113460;113500;113440;113480;1451;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:51;113480;113530;113450;113490;685;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:52;113480;113500;113460;113500;294;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:53;113500;113510;113440;113480;629;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:54;113490;113510;113460;113500;735;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:55;113500;113530;113480;113480;254;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:56;113470;113530;113470;113500;423;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:57;113510;113540;113480;113500;445;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:58;113500;113540;113500;113500;257;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;14:59;113510;113530;113460;113500;223;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;15:00;113490;113530;113490;113510;244;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;15:01;113500;113600;113490;113600;1127;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;10,12,2018;15:02;113600;113630;113550;113550;487;;;;;;;;;;;;;;;;;
